smiles,reorg
c1cc2c3c(c1)Nc1c(cnc4c1oc1c4ccc4c5ccccc5[nH]c41)B3c1cnc3c(oc4c3ccc3c5ccccc5[nH]c34)c1N2,0.3565186629398435
c1cc2c3c(c1)Oc1c(c4c5ccncc5[nH]c4c4[nH]ccc14)B3c1c(c3cc[nH]c3c3[nH]c4cnccc4c13)O2,0.40035494790873
c1cnc2oc3c(cc4c5c3ccn5-c3cncc5c3B4c3cc4c6cccnc6oc4c4ccn-5c34)c2c1,0.14192268114653486
c1cc2c3c(c1)Nc1nc4oc5[nH]ccc5c4cc1B3c1cc3c(nc1N2)oc1[nH]ccc13,0.2772208090029066
c1cc2c3c(c1)-n1c4ccc5cc[nH]c5c4c4c5ccsc5nc(c41)B3c1nc3sccc3c3c4c5[nH]ccc5ccc4n-2c13,0.2623798945065623
c1cc2c3c(c1)Nc1c([nH]c4c1oc1cc5ccsc5nc14)B3c1[nH]c3c(oc4cc5ccsc5nc43)c1N2,0.37931862993796595
c1cc2ccc3c(c2o1)-n1c2c4c5c(cc2c2ncc6ccsc6c21)c1ncc2ccsc2c1n5-c1c(ccc2ccoc12)B34,0.44464544577645126
c1cc2c(o1)-n1c3c4c5c(cc3c3ccc6occc6c31)c1ccc3occc3c1n5-c1occc1B24,0.24921196707293916
c1cc2c3c(c1)Nc1c(ccc4c1oc1ccc5c([nH]c6ccsc65)c14)B3c1ccc3c(oc4ccc5c([nH]c6ccsc65)c43)c1N2,0.3638635296280197
B1c2cccc3c2B(c2oc4c(sc5cc6sccc6cc54)c21)c1oc2c(sc4cc5sccc5cc42)c1B3,0.21830306584033454
c1cc2cc3[nH]c4nc5c(cc4c3cc2[nH]1)B1c2cc3c(nc2-n2ccc4cc6ccn-5c6c1c42)[nH]c1cc2cc[nH]c2cc13,0.2676874823706431
c1cc2c3c(c1)Nc1c(ccc4c1[nH]c1nc5ccsc5cc14)B3c1ccc3c([nH]c4nc5ccsc5cc43)c1N2,0.36055299047205286
c1cc2c(cc3sc4c5c6c(c7ccc2c3c74)Nc2cncc3c2B6c2c(c4ccc6c7ccoc7cc7sc(c2S5)c4c76)N3)o1,0.22828200476092822
c1cc2cc3sc4[nH]c5c(c4c3cc2s1)Nc1c2c(c3ccn4ccc1c34)Nc1c([nH]c3sc4cc6ccsc6cc4c13)B52,0.40873811018709977
c1cc2c3c(c1)-n1c4cccc5c6cc[nH]c6cc(c6nc7c8cc9[nH]ccc9c9cccc(c98)n8c7c(c61)B3c1c(cccc1-8)S2)c54,0.38080584973698417
c1cc2c3c(c1)Nc1c(c4sccc4c4oc5cc6[nH]c7ccccc7c6cc5c14)B3c1c(c3c4cc5c(cc4oc3c3ccsc13)[nH]c1ccccc15)N2,0.23774406975900866
B1c2cc3c(oc4c5cc[nH]c5ccc34)c3c2B2c4c(cccc4Oc4c2c1cc1c4oc2c4cc[nH]c4ccc12)O3,0.38766320747890703
c1cc2c3c(c1)Nc1c([nH]c4c1[nH]c1c4cnc4cc[nH]c41)B3c1[nH]c3c([nH]c4c3cnc3cc[nH]c34)c1N2,0.39585316134216736
c1cc2c3c(c1)Nc1c(nc4[nH]c5cc6[nH]ccc6c6ccc1c4c56)B3c1nc3[nH]c4cc5[nH]ccc5c5ccc(c1N2)c3c45,0.35917016869842866
B1c2cccc3c2B(c2ccc4sc5cc6[nH]c7ccccc7c6cc5c4c21)c1ccc2sc4cc5[nH]c6ccccc6c5cc4c2c1B3,0.48878760474360117
c1ccc2c3c(sc2c1)B1c2sc4ccccc4c2-n2c4cccnc4c4cc5c6ncccc6n-3c5c1c42,0.2739007025667049
c1ncc2c3c1Sc1cncc4c1B3c1c(c3ccn5ccc(c1S4)c35)S2,0.46791518752131267
c1cc2c3c(c1)Nc1cc4c(cc1B3c1cc3sc5c(ccc6c5oc5ccsc56)c3cc1N2)sc1c4ccc2c1oc1ccsc12,0.28234963140242125
c1cc2c3c(c1)Oc1cccc4c1B3c1c(c3c5c6sccc6c6sccc6c5n5c3c(c1N4)c1c3sccc3c3sccc3c15)N2,0.31222707625664436
c1ccc2c(c1)B1c3ccccc3-n3c4sc5ccc6cc[nH]c6c5c4c4cc5c6c7c(ccc8cc[nH]c87)sc6n-2c5c1c43,0.6161241309680383
B1c2cccc3c2B2c4c(cc5c(oc6cc7ccsc7cc65)c41)Nc1cc4c(oc5cc6ccsc6cc54)c(c12)B3,0.3115830675042089
B1c2cccc3c2B(c2c1c1cc[nH]c1c1c2[nH]c2ccoc21)c1c(c2cc[nH]c2c2c1[nH]c1ccoc12)B3,0.7080114750970254
B1c2cc3c(cc2B2c4cc5oc6ccc7sccc7c6c5cc4Bc4cccc1c42)oc1ccc2sccc2c13,0.4794806470991805
c1cc2c3ccsc3c3c4ccc5c(c4oc3c2o1)Nc1c2c(c3ccn4ccc1c34)Nc1c(ccc3c1oc1c4occc4c4ccsc4c31)B52,0.5612388025785063
c1cc2c3c(c1)Oc1[nH]c4oc5cc6occc6cc5c4c1B3c1c([nH]c3oc4cc5occc5cc4c13)O2,0.6471579736626293
c1cc2c3c(c1)Sc1c(ncc4c1oc1cc5cc[nH]c5cc14)B3c1ncc3c(oc4cc5cc[nH]c5cc43)c1S2,0.31863844172403016
c1cc2c3c(c1)-n1c4c(c[nH]c4c4ccc5c6ccccc6oc5c41)B3c1c[nH]c3c4ccc5c6ccccc6oc5c4n-2c13,0.30963301465508625
B1C=Cc2c1c1sc3c(c1c1sccc21)Nc1cccc2c1B3c1sc3c4c(c5ccsc5c3c1N2)C=CB4,0.5052820658390238
c1cc2cc3ccsc3c3c4cc5c6c7sccc7cc7cccc(c76)n6c5c5c4n(c(c1)c23)-c1cocc1B5c1cocc1-6,0.5729574816014755
c1cc2c(ccc3c4nc5c6ccc7occc7c6n6c5c5c4n(c23)-c2coc3c2B5c2c-6coc2S3)o1,0.8179102280299979
c1cc2c3c(c1)Nc1[nH]c4c([nH]c5[nH]c6ccccc6c54)c1B3c1c([nH]c3c1[nH]c1[nH]c4ccccc4c13)N2,0.7106554985119289
B1c2cc3sccc3cc2-c2c1cc1c3c2Nc2cncc4c2B3c2c(cc3c(c2N4)-c2cc4ccsc4cc2B3)S1,0.2822764272049045
B1C=Cc2c1ccc1c2[nH]c2cc3c(nc21)B1c2nc4c(cc2Nc2cccc(c21)N3)[nH]c1c2c(ccc14)BC=C2,0.392393808772805
c1cc2c3c(c1)Nc1c4c(cc5c1sc1c5cc5ccn6ccc1c56)Sc1cc5c(sc6c5cc5ccn7ccc6c57)c(c1B34)N2,0.2998784649766895
c1ccc2c(c1)c1cc3c4c(c1c1cc[nH]c21)Nc1cncc2c1B4c1c(cc4c5ccccc5c5[nH]ccc5c4c1N2)O3,0.31736569587184815
c1cc2c3c(c1)Nc1c(oc4sc5ccc6sc7ccccc7c6c5c14)B3c1oc3sc4ccc5sc6ccccc6c5c4c3c1N2,0.8356908642259404
c1cc2c3c(c1)-n1ccc4c5c(cc(c41)B3c1cc3sc4[nH]ccc4c3c3ccn-2c13)sc1[nH]ccc15,0.2302728806859588
c1cc2c3c(c1)-n1c4nc5ccoc5cc4c4cncc(c41)B3c1cncc3c4cc5occc5nc4n-2c13,0.3850744555608309
c1ccc2c(c1)c1cc3c4c(c1c1ccoc21)Nc1c2c(cc5c6ccccc6c6occc6c15)Nc1cncc(c1B42)N3,0.2397719116684465
c1cc2c3c(c1)Nc1c(ccc4ccc5c6ncccc6oc5c14)B3c1ccc3ccc4c5ncccc5oc4c3c1N2,0.21151497300719235
c1cc2c(o1)c1ccsc1c1c2c2c3c4c(c5c6c7ccoc7c7ccsc7c6n1c25)Nc1cc2sccc2cc1B4c1cc2ccsc2cc1N3,0.41005473159191963
c1cc2c3c(c1)Nc1cc4c(oc5cc6[nH]c7ccccc7c6cc54)c4c1B3c1c(cc3c(oc5cc6[nH]c7ccccc7c6cc53)c1S4)N2,0.2622987856908615
c1cc2c(ccc3c4c(oc32)B2c3oc5c(ccc6[nH]ccc65)c3Oc3c2c(c2ccn5ccc3c25)O4)[nH]1,0.4673133628387888
c1cc2c3c(c4cc[nH]c4cc3c1)-c1c(cc3c4c1Nc1c5c(cc6c1-c1c7cc[nH]c7cc7cccc(c17)N6)Nc1cncc(c1B45)N3)N2,0.4273325842080067
c1ccc2c(c1)c1c3ccsc3c3c4c1n2-c1cncc2c1B4c1c(c4sccc4c4c5ccccc5n-2c14)N3,0.3228573337714131
c1cc2c3c(c1)Nc1c(c4ccsc4c4sc5c6sccc6sc5c14)B3c1c(c3c(sc4c5sccc5sc43)c3sccc13)N2,0.2614803062756198
c1cc2c3c(c1)Nc1c(cnc4c5[nH]ccc5c5cc[nH]c5c14)B3c1cnc3c4[nH]ccc4c4cc[nH]c4c3c1N2,0.271156217637321
c1cc2cnc3c(c2o1)B1c2c(ncc4ccoc24)-n2c4ccc5sccc5c4c4cc5c6c7ccsc7ccc6n-3c5c1c42,0.5016638298534303
c1cc2c3c(c1)Oc1c([nH]c4sc5cc6ccoc6cc5c14)B3c1[nH]c3sc4cc5ccoc5cc4c3c1O2,0.22038829426622572
c1cc2c3c(c1)Nc1c(ccc4c1-c1cc5[nH]ccc5c5cc6cc[nH]c6c(c15)N4)B3c1ccc3c(c1N2)-c1cc2[nH]ccc2c2cc4cc[nH]c4c(c12)N3,0.5829425022720889
B1c2c(ccc3c2B2c4c(cccc4Nc4ccc5c(c42)Bc2csc4cccc-5c24)N3)-c2cccc3scc1c23,0.7562903661955175
c1cc2c3c(c1)Oc1c(c4oc5ccc6cc[nH]c6c5c4c4occc14)B3c1c(c3ccoc3c3c1oc1ccc4cc[nH]c4c13)O2,0.3584383995791212
c1cc2c3c(c1)Nc1cc4[nH]c5c6[nH]ccc6c6occc6c5c4c4c1B3c1c(cc3[nH]c5c6[nH]ccc6c6occc6c5c3c1S4)N2,0.2619074839986459
c1cc2c3c(c1)Nc1c4c(c5sc6cc7ccsc7c7ccc1c5c67)Nc1c(c(c5ccc6c7sccc7cc7sc1c5c76)N2)B34,0.20923349415808914
c1cc2c3c4c5c(c6c7ccncc7n(c2cn1)c36)Nc1c([nH]c2ccsc12)B5c1[nH]c2ccsc2c1N4,0.3984924100704613
c1cc2c3c(coc3c1)Nc1c-2cc2c3c1Sc1c4c(cc5c1B3c1c(cncc1N5)N2)-c1cccc2occ(c12)N4,0.37714086139876024
c1cc2oc3c4ccc5c6c4n(c3c2s1)-c1cncc2c1B6c1c(ccc3c4oc6ccsc6c4n-2c13)N5,0.6651757271103743
c1cc2c3c(c1)Nc1cc4[nH]c5c(ccc6c7ccc8sccc8c7[nH]c65)c4cc1B3c1cc3c(cc1N2)[nH]c1c3ccc2c3ccc4sccc4c3[nH]c21,0.24537560447279821
c1cc2c(cn1)Nc1c3c(c4c5oc6ccsc6c5n5c6c(oc7ccsc76)c1c45)Nc1cnccc1B23,0.7611127498482252
c1cc2c3c(c1)Nc1c(cnc4oc5cc6ccsc6cc5c14)B3c1cnc3oc4cc5ccsc5cc4c3c1N2,0.3385000056958023
c1cc2c3c(c1)-n1c4ccc5cc[nH]c5c4c4nc5cc[nH]c5c(c41)B3c1c3[nH]ccc3nc3c4c5[nH]ccc5ccc4n-2c13,0.37814364184952115
c1cc2c3c(c1)Nc1c4c(nc5sc6ccc7[nH]ccc7c6c15)Oc1nc5sc6ccc7[nH]ccc7c6c5c(c1B34)N2,0.17670098986110755
c1cc2c(ccc3cc4c(nc32)B2c3nc5c(ccc6occc65)cc3Nc3c2c(c2ccn5ccc3c25)N4)o1,0.4479352960219488
c1cc2cc3c(cc2s1)[nH]c1c2c4c(cc13)Sc1cc3c([nH]c5cc6sccc6cc53)c3c1B4c1c4c(ccn4-2)nc2ccn-3c12,0.45062029633542966
c1cc2sc3c(c2[nH]1)-n1ccc2nc4ccn5c4c(c21)B3c1sc2cc[nH]c2c1-5,0.5390373308925921
B1c2cccc3c2B(c2c1c1[nH]c4c(ccc5ccoc54)c1c1[nH]ccc21)c1c(c2[nH]c4c(ccc5ccoc54)c2c2[nH]ccc12)B3,0.5092351449111469
c1cc2c3c(c1)-n1c4ccccc4c4c5occc5c5c(c41)B3c1c(c3ccoc3c3c4ccccc4n-2c13)S5,0.3138144477408366
c1cc2c(cnc3c4cc5c6c(c4sc23)Oc2c3c(cc4c2sc2c7cc[nH]c7cnc42)Nc2cncc(c2B63)N5)[nH]1,0.19747915503752714
c1ccc2c(c1)[nH]c1cc3c4c(c12)Oc1cncc2c1B4c1c(cc4[nH]c5ccccc5c4c1O2)O3,0.5760425003779637
c1cc2c3c(c1)Nc1cc4c(cc1B3c1cc3c(cc1N2)-c1c[nH]c2cc5ccoc5c(c12)N3)Nc1c2occc2cc2[nH]cc-4c12,0.2251322727961203
c1cn2c3c4c5c(ccn5-c5cc6c(cc5B4c4cc5sc7c[nH]cc7c5cc4-2)sc2c[nH]cc26)nc13,0.3100650487816588
c1cc2ccc3c(c4cnc5c6c4n3-c3cncc4c3B6c3c(ncc6c7c8[nH]ccc8ccc7n-4c36)N5)c2[nH]1,0.5835903726655591
c1cc2c3c(c1)Nc1c(ncc4c1sc1c4ccc4ccoc41)B3c1ncc3c(sc4c3ccc3ccoc34)c1N2,0.3343371194908404
c1cc2c3c(c1)Nc1c(nc4sc5cc6cc[nH]c6c6ccc1c4c56)B3c1nc3sc4cc5cc[nH]c5c5ccc(c1N2)c3c45,0.2472174070883096
c1cc2c(cn1)c1c3c4c(c5c6cnccc6n2c15)Nc1c(sc2occc12)B4c1sc2occc2c1N3,0.4201998300307915
c1cc2c3c(c1)Oc1c4c(cc5[nH]c6cc[nH]c6c15)Nc1cc5[nH]c6cc[nH]c6c5c(c1B34)O2,0.5763322292390569
c1cc2c3c(c1)Oc1cc4[nH]c5cc6c(cc5c4cc1B3c1cc3c(cc1O2)[nH]c1cc2c(cc13)oc1ccccc12)oc1ccccc16,0.28799018726392805
c1cc2c([nH]1)c1c(c3occc32)B2c3c(c4c5ccsc5n5c6sccc6c(c3Nc3c2c2occc2c2cc[nH]c32)c45)N1,0.3621065052791004
c1cc2c([nH]1)c1cncc3c1n2-c1cncc2c1B3c1cncc3c4[nH]ccc4n-2c13,0.4373620278767522
c1cc2c3ccoc3c3c(c4cc5c6c7[nH]ccc7c7ccoc7c6n6c5c5c4n3-c3ccc4sccc4c3B5c3c-6ccc4sccc34)c2[nH]1,0.4675519273375887
c1cc2c(ccc3c2sc2cc4c5c(c23)-n2ccc3nc6ccn7c6c(c32)B5c2c(cc3sc5c6ccoc6ccc5c3c2-7)N4)o1,0.46655397641641355
c1cc2c(o1)sc1c3c4c(cc12)Sc1cc2c(sc5occc52)c2c1B4c1c(cncc1S2)S3,0.317802249202111
c1ccc2c(c1)sc1c3c4c(cc12)Nc1c2c(c5ccn6ccc1c56)Nc1cc5c(sc6ccccc65)c(c1B24)S3,0.4010384035052642
c1cc2c3c4c5c(c6c7ccncc7n(c2cn1)c36)Sc1[nH]ccc1B5c1cc[nH]c1S4,0.41304738320189044
c1cc2c3c(cnc2[nH]1)-n1c2ccc4cc[nH]c4c2c2cc4c5c6[nH]ccc6ccc5n5c4c(c21)B3c1c-5cnc2[nH]ccc12,0.4061693949373507
c1cc2c3c(c1)-n1c4nc5cc[nH]c5cc4c4c5sccc5cc(c41)B3c1cc3ccsc3c3c4cc5[nH]ccc5nc4n-2c13,0.22899570614943043
c1cc2cc3ccc4c(c3cc2s1)B1c2c(cncc2Nc2ccc3cc5ccsc5cc3c21)N4,0.36468663131229684
c1cc2cc3ccn4c5c6c(ccc5c(c2s1)c34)B1c2ccc3c4c5sccc5cc5ccn(c3c2Nc2c1c(c1ccn3ccc2c13)N6)c54,0.38092007091264596
c1ccc2c(c1)[nH]c1c2ccc2c3cc4c5c(c3oc21)Nc1cncc2c1B5c1c(cc3c(oc5c3ccc3c6ccccc6[nH]c35)c1N2)N4,0.2850352858800962
c1cc2c3c(c1)Nc1nc4c5c6cc[nH]c6ccc5n5ccc(c1B3c1c(nc3c6c7cc[nH]c7ccc6n6ccc1c36)N2)c45,0.42885958468063284
c1cc2c3c(c1)Nc1c(ccc4c1Oc1cccc5csc-4c15)B3c1ccc3c(c1N2)Oc1cccc2csc-3c12,0.3901096971624279
c1cc2ccc3sc4cc5c6c(c4c3c2s1)-n1ccc2nc3ccn4c3c(c21)B6c1c(cc2sc3ccc6ccsc6c3c2c1-4)O5,0.5579286069193448
c1cc2c3c(c1)Nc1c(ncc4[nH]c5cc6c(cc5c14)sc1ccsc16)B3c1ncc3[nH]c4cc5c(cc4c3c1N2)sc1ccsc15,0.23416058207811097
c1ccc2c(c1)[nH]c1oc3c(c12)-n1ccc2nc4ccn5c4c(c21)B3c1oc2[nH]c3ccccc3c2c1-5,0.48292792274564017
c1cc2cc3c4nc5c6cc7ccoc7cc6n6c5c5c4n(c3cc2o1)-c1cc2sccc2cc1B5c1cc2ccsc2cc1-6,0.23719010979148375
c1ccc2c(c1)c1cc3c4ccccc4n4c3c3c1n2-c1ccc2oc5ccc6ccoc6c5c2c1B3c1c-4ccc2oc3ccc4ccoc4c3c12,0.2944953451632886
c1cc2c3c(c1)Nc1c(c4cc[nH]c4c4c1[nH]c1sc5sccc5c14)B3c1c(c3[nH]c4sc5sccc5c4c3c3[nH]ccc13)N2,0.3290003934647935
c1ccc2c3c4c(cc2c1)-n1c2ccccc2c2nc5c6ccccc6n6c5c(c21)B4c1c-6cc2ccccc2c1N3,0.42492923201549687
c1cc2c3c(c1)Nc1c(c4occc4c4[nH]c5nc6ccsc6cc5c14)B3c1c(c3c4cc5sccc5nc4[nH]c3c3ccoc13)N2,0.2834415692143268
c1cc2c3c(c1)Nc1c(oc4c1sc1oc5[nH]ccc5c14)B3c1oc3c(sc4oc5[nH]ccc5c43)c1N2,0.428774100104834
c1cc2[nH]c3cscc3c2c2c1B1c3ccc4[nH]c5cscc5c4c3Nc3c1c(c1ccn4ccc3c14)N2,0.3012979180509205
c1cc2c3c(c1)Nc1c4c(cc5[nH]c6cc7ccsc7nc6c15)Oc1cc5[nH]c6cc7ccsc7nc6c5c(c1B34)N2,0.3004862752460335
c1cc2c3c(c1)Nc1c(ccc4ncc5c6sccc6sc5c14)B3c1ccc3ncc4c5sccc5sc4c3c1N2,0.3360280113560783
c1cc2c3c(c1)Nc1c4c(cc5[nH]c6c7cc[nH]c7oc6c15)Sc1cc5[nH]c6c7cc[nH]c7oc6c5c(c1B34)N2,0.5265365717243593
c1cc2ccc3c4c5c6c(c7c8ccc9cc[nH]c9c8n(c3c2[nH]1)c47)Nc1c(oc2ccsc12)B6c1oc2ccsc2c1N5,0.5765524195573339
c1ccc2c(c1)[nH]c1sc3c(c12)Oc1c2c(c4ccn5ccc1c45)Oc1c(sc4[nH]c5ccccc5c14)B32,0.8024043108404755
B1C=Cc2c1ccc1c3c4c(cc21)Oc1cc2c5c(ccc2c2c1B4c1c(cncc1N2)N3)BC=C5,0.43114476806255025
c1cc2c(ccc3c4cc5c6c(c4oc23)Nc2c3c(cc4c2oc2c7ccoc7ccc42)-n2ccc4nc7ccn-5c7c(c42)B63)o1,0.4286982779015163
c1cc2c3c(c1)-n1ccc4c5c(oc6cc7[nH]ccc7cc65)c5c(c41)B3c1c(c3oc4cc6[nH]ccc6cc4c3c3ccn-2c13)S5,0.1822988875297484
B1c2cnc3c4c5[nH]ccc5ccc4n4c3c2B2c3c-4cccc3-n3c4ccc5cc[nH]c5c4c4ncc1c2c43,0.48381664076781844
c1ccc2c(c1)[nH]c1cc3c(cc12)B1c2cc4c(cc2-n2c5c1c1c(cc5c5ccc6[nH]ccc6c52)c2ccc5[nH]ccc5c2n1-3)[nH]c1ccccc14,0.2378141575241357
c1cc2c(ccc3c2c2nc4c5c6ccoc6ccc5n5c4c4c2n3-c2c[nH]c3c2B4c2c-5c[nH]c2S3)o1,0.7619277536130566
c1cc2[nH]c3c4cc5c6[nH]c7cc[nH]c7c6n6c5c5c4n(c3c2[nH]1)-c1cocc1B5c1cocc1-6,0.5897060191829948
c1cc2c3c(c1)Nc1c(c4[nH]c5ccccc5c4c4c1[nH]c1ccccc14)B3c1c(c3[nH]c4ccccc4c3c3c1[nH]c1ccccc13)N2,0.3025551283108172
c1cc2c([nH]1)c1sccc1c1oc3ccc4c(c3c21)Nc1cncc2c1B4c1ccc3oc4c5ccsc5c5[nH]ccc5c4c3c1N2,0.2962396713413556
c1cc2c3c(c1)Nc1c(ccc4oc5cc6[nH]c7ccc8ccsc8c7c6cc5c14)B3c1ccc3oc4cc5[nH]c6ccc7ccsc7c6c5cc4c3c1N2,0.23945319685649075
c1cnc2c(c1)B1c3cccnc3Nc3c1c(c1c4c[nH]cc4n4c5c[nH]cc5c3c14)N2,0.7962568599541637
c1cc2c3c(c1)Nc1c([nH]c4[nH]c5c6sccc6sc5c14)B3c1[nH]c3[nH]c4c5sccc5sc4c3c1N2,0.5492618567357653
c1ccc2c(c1)[nH]c1c3ccc4c5c3n(c21)-c1cncc2c1B5c1c(ccc3c5[nH]c6ccccc6c5n-2c13)S4,0.5634858308438504
B1c2ccccc2-c2c1cc1c3c2Sc2c4c(cc5c2-c2ccccc2B5)Nc2c(c(c5ccn6ccc2c56)N1)B34,0.32581742407504183
c1cc2c(ccc3c4nc5c6ccc7[nH]ccc7c6n6c5c5c4n(c23)-c2cc3ccsc3cc2B5c2cc3sccc3cc2-6)[nH]1,0.393878979528296
c1cc2c3c(c1)-n1c4c(csc4c4c5occc5c5ccoc5c41)B3c1csc3c4c5occc5c5ccoc5c4n-2c13,0.2190118569282568
c1cc2ccn3c4c5c6c(cc4c(c1)c23)Nc1cncc2c1B6c1c(cc3c4cccc6ccn(c3c1N5)c64)N2,0.3398464797883201
c1cc2c3c(c1)Nc1c([nH]c4c5sccc5c5occc5c14)B3c1[nH]c3c4sccc4c4occc4c3c1N2,0.418510586266615
c1cc2c3c(c1)Nc1c(c4sccc4c4c1sc1c4[nH]c4ccoc41)B3c1c(c3sc4c([nH]c5ccoc54)c3c3ccsc13)N2,0.2870378243355919
c1cc2cc3c(cc2o1)[nH]c1c2sccc2c2c(c31)Nc1cncc3c1B2c1c(c2c4cc5ccoc5cc4[nH]c2c2sccc12)N3,0.22919827180074648
c1cc2c3c(c1)Nc1c(c4c5ccc6ccoc6c5oc4c4c1sc1ccsc14)B3c1c(c3sc4ccsc4c3c3oc4c(ccc5ccoc54)c13)N2,0.3258117104944646
